playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8474102,2019,David Perron,STL,L,71,1282.67,1537,165,319,59,25,34,19,15,19,67,39,35,3,4,26,52,16,32,22,7,15,0,0,0
8477478,2019,William Carrier,VGK,L,71,698.87,1048,99,157,19,7,12,11,1,11,213,22,8,9,5,19,39,10,23,0,0,0,0,0,0
8478136,2019,Jacob Middleton,S.J,D,10,107.67,154,9,16,2,0,2,2,0,5,18,1,1,0,0,4,9,2,7,0,0,0,0,0,0
8470047,2019,Valtteri Filppula,DET,C,70,1162.92,1492,63,104,20,6,14,7,7,31,28,17,43,324,396,12,24,12,24,5,1,4,1,1,0
8477448,2019,Marko Dano,CBJ,L,3,21.52,32,2,3,0,0,0,0,0,3,5,1,1,0,0,1,2,1,2,0,0,0,0,0,0
8476947,2019,Nikolai Prokhorkin,L.A,L,43,520.53,702,63,113,13,4,9,7,2,7,38,19,14,101,111,3,6,5,10,2,0,2,0,0,0
8477505,2019,Alexander Wennberg,CBJ,C,57,951.82,1241,72,111,21,5,16,7,9,30,21,20,25,310,362,8,16,14,28,5,1,4,0,0,0
8476952,2019,Dominic Toninato,FLA,C,45,501.07,694,38,61,10,4,6,4,2,26,57,17,13,126,136,10,25,7,17,0,0,0,0,0,0
8475625,2019,Matt Irwin,ANA,D,35,500.88,657,56,123,4,0,4,1,3,53,77,7,13,0,0,7,15,5,13,0,0,0,0,0,0
8481649,2019,Joona Luoto,WPG,L,16,105.43,151,9,17,0,0,0,0,0,8,10,3,5,0,0,1,2,0,0,0,0,0,0,0,0
8477961,2019,John Quenneville,CHI,C,9,99.43,137,14,19,0,0,0,0,0,3,21,2,5,3,1,0,0,1,2,0,0,0,0,0,0
8476312,2019,Josh Manson,ANA,D,48,970.28,1244,59,127,9,1,8,2,6,58,108,20,38,0,0,18,37,11,25,0,0,0,1,0,1
8479351,2019,Sam Steel,ANA,C,65,999.62,1297,85,169,22,7,15,10,5,25,24,25,36,367,361,9,20,11,22,8,1,7,0,0,0
8474612,2019,Travis Hamonic,CGY,D,50,1054.48,1297,83,168,11,3,8,5,3,109,39,21,36,0,0,12,27,7,17,0,0,0,0,0,0
8478856,2019,Conor Garland,ARI,R,68,960.85,1287,158,257,38,22,16,9,7,20,26,30,27,4,7,9,20,15,30,9,4,5,0,0,0
8474581,2019,Jake Gardiner,CAR,D,68,1132.5,1414,87,199,23,4,19,7,12,42,43,32,39,0,0,15,30,4,8,10,1,9,0,0,0
8478843,2019,Denis Malgin,TOR,C,44,526.03,725,50,97,12,4,8,6,2,16,35,26,17,64,98,7,14,8,16,1,1,0,1,0,1
8478073,2019,Anton Lindholm,COL,D,4,46.85,70,1,4,1,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477506,2019,Ryan Pulock,NYI,D,68,1520.8,1785,163,314,36,10,26,12,14,139,110,15,64,0,0,7,14,3,6,5,1,4,0,0,0
8479400,2019,Pierre-Luc Dubois,CBJ,C,70,1249.5,1528,159,274,49,18,31,18,13,50,85,27,46,359,446,23,49,26,55,10,1,9,0,0,0
8478550,2019,Artemi Panarin,NYR,L,69,1421.67,1494,208,402,95,32,63,34,29,18,25,56,82,1,1,10,20,16,32,24,6,18,0,0,0
8477355,2019,Will Butcher,N.J,D,56,1000.38,1267,62,148,22,4,18,7,11,75,31,10,27,0,0,3,6,4,8,1,0,1,0,0,0
8477406,2019,Mattias Janmark,DAL,C,62,905.72,1249,87,152,21,6,15,7,8,37,22,27,31,30,39,6,12,11,20,4,1,3,2,1,1
8471686,2019,Marc Staal,NYR,D,52,918.93,1188,46,87,11,2,9,4,5,76,69,19,34,0,0,8,16,5,10,0,0,0,0,0,0
8470318,2019,Jonathan Ericsson,DET,D,18,256.43,354,16,31,0,0,0,0,0,14,24,1,20,0,0,2,4,2,4,0,0,0,0,0,0
8479385,2019,Jordan Kyrou,STL,C,28,296.85,390,39,65,9,5,4,3,1,8,8,13,5,2,3,4,8,4,8,1,0,1,0,0,0
8480002,2019,Nico Hischier,N.J,C,58,1046.47,1278,123,197,36,14,22,13,9,37,48,42,28,505,473,6,12,21,42,8,2,6,2,1,1
8481637,2019,Anton Wedin,CHI,L,4,36.28,51,2,3,0,0,0,0,0,1,5,1,0,0,0,2,4,0,0,0,0,0,0,0,0
8478881,2019,Brett Seney,N.J,L,2,19.87,26,1,2,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0
8480018,2019,Nick Suzuki,MTL,C,71,1135,1415,137,221,40,12,28,18,10,32,64,31,37,303,353,4,6,10,22,11,4,7,0,0,0
8475744,2019,Evgeny Kuznetsov,WSH,C,63,1118.15,1239,129,187,52,19,33,20,13,16,35,22,45,348,454,20,40,18,36,12,6,6,0,0,0
8479772,2019,Zack MacEwen,VAN,C,17,161.67,256,17,31,6,5,1,1,0,5,40,4,8,1,1,7,20,5,16,0,0,0,0,0,0
8478115,2019,Pierre Engvall,TOR,L,48,573,805,71,133,15,8,7,6,1,10,29,15,22,41,64,3,6,7,14,0,0,0,2,1,1
8481433,2019,Taro Hirose,DET,L,26,326.35,417,21,39,7,2,5,3,2,16,13,6,20,0,5,3,6,2,4,4,0,4,0,0,0
8476826,2019,Yanni Gourde,T.B,C,70,973,1303,110,176,29,10,19,9,10,20,77,48,14,94,79,20,49,15,39,5,1,4,3,2,1
8477958,2019,Nikolay Goldobin,VAN,R,1,8.62,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471392,2019,Roman Polak,DAL,D,41,683.28,884,34,73,3,0,3,0,3,94,104,4,22,0,0,7,14,2,4,0,0,0,0,0,0
8479977,2019,Kailer Yamamoto,EDM,R,27,468.53,513,44,73,26,11,15,11,4,13,45,18,10,1,0,5,12,7,14,2,2,0,0,0,0
8479404,2019,Henrik Borgstrom,FLA,C,4,49.53,69,3,4,0,0,0,0,0,0,1,3,1,13,14,1,2,1,2,0,0,0,0,0,0
8477979,2019,Nicolas Aube-Kubel,PHI,R,36,404.87,611,48,88,15,7,8,6,2,16,81,13,9,1,2,8,19,8,19,3,2,1,0,0,0
8480829,2019,Jesperi Kotkaniemi,MTL,C,36,467.95,617,55,87,8,6,2,1,1,16,51,14,21,124,167,5,13,6,15,2,1,1,0,0,0
8474013,2019,Ian Cole,COL,D,65,1145.52,1422,95,193,25,4,21,9,12,122,83,18,37,0,0,18,36,6,12,0,0,0,0,0,0
8476988,2019,Matt Benning,EDM,D,43,568.38,776,38,81,8,1,7,5,2,34,78,12,19,0,0,6,15,5,13,0,0,0,0,0,0
8479335,2019,Rasmus Asplund,BUF,C,29,314.13,445,36,44,3,1,2,1,1,7,20,5,7,49,65,3,6,2,4,0,0,0,1,0,1
8477337,2019,John Gilmour,BUF,D,4,68.03,91,5,10,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8477330,2019,Dominik Kubalik,CHI,L,68,977.1,1223,156,270,47,30,17,11,6,17,79,23,25,6,13,8,16,8,16,6,3,3,0,0,0
8476430,2019,Tomas Jurco,EDM,R,12,120.53,168,7,20,2,0,2,2,0,3,4,6,2,2,2,2,4,1,2,0,0,0,0,0,0
8477935,2019,Sam Bennett,CGY,C,52,649.65,866,83,150,12,8,4,4,0,13,101,19,22,89,83,18,36,9,18,1,0,1,0,0,0
8474166,2019,Alec Martinez,VGK,D,51,1094.92,1270,76,177,17,3,14,4,10,117,43,14,32,0,0,10,23,8,19,4,0,4,0,0,0
8471804,2019,Nathan Gerbe,CBJ,C,30,412.82,560,55,81,10,4,6,3,3,8,46,4,12,6,6,6,12,6,12,0,0,0,0,0,0
8477502,2019,Samuel Morin,PHI,D,1,12.53,16,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
8477941,2019,Nick Ritchie,ANA,L,49,690.45,891,78,138,20,9,11,8,3,17,102,11,20,1,7,22,47,1,5,3,2,1,0,0,0
8481186,2019,Logan O'Connor,COL,R,16,134.88,187,15,28,2,2,0,0,0,8,20,5,0,0,1,1,2,2,4,0,0,0,0,0,0
8475167,2019,Victor Hedman,T.B,D,66,1567.47,1667,155,305,55,11,44,27,17,95,73,46,37,0,0,13,29,9,23,21,4,17,0,0,0
8480186,2019,Alexander Volkov,T.B,R,9,92.35,131,7,13,1,0,1,1,0,2,10,4,2,1,3,3,6,1,2,0,0,0,0,0,0
8473446,2019,Erik Johnson,COL,D,59,1235.87,1533,99,203,16,3,13,6,7,114,97,32,27,0,0,10,20,2,4,0,0,0,0,0,0
8476468,2019,J.T. Miller,VAN,C,69,1372.87,1709,164,287,72,27,45,25,20,38,123,52,36,420,292,17,37,14,31,23,8,15,2,0,2
8479398,2019,Samuel Girard,COL,D,70,1490.77,1785,96,247,34,4,30,14,16,90,46,38,39,0,0,7,17,18,41,13,1,12,0,0,0
8478017,2019,Mark Friedman,PHI,D,6,81.53,117,2,6,1,0,1,1,0,5,8,1,0,0,0,1,2,3,6,0,0,0,0,0,0
8475324,2019,Nick Jensen,WSH,D,68,1213.15,1442,61,148,8,0,8,4,4,71,59,26,48,0,0,5,13,9,21,1,0,1,0,0,0
8475735,2019,Greg McKegg,NYR,C,53,507.18,759,39,64,9,5,4,1,3,24,69,14,13,105,106,7,17,4,11,0,0,0,2,1,1
8479333,2019,Libor Hajek,NYR,D,28,446.63,588,23,48,5,0,5,2,3,44,24,8,17,0,0,5,12,5,10,0,0,0,0,0,0
8476851,2019,Alex Galchenyuk,MIN,C,59,724.5,986,86,141,24,8,16,12,4,17,51,5,20,67,65,8,16,7,14,7,2,5,0,0,0
8474611,2019,Cameron Gaunce,T.B,D,3,35.6,49,5,7,4,1,3,2,1,2,5,0,0,0,0,2,4,0,0,0,0,0,0,0,0
8480326,2019,Sheldon Dries,COL,C,5,34.32,50,2,6,0,0,0,0,0,2,16,0,1,4,2,0,0,0,0,0,0,0,0,0,0
8478846,2019,Christian Wolanin,OTT,D,3,52.48,63,4,7,0,0,0,0,0,4,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0
8476393,2019,Nick Cousins,VGK,C,65,877.5,1147,115,180,25,10,15,10,5,31,90,29,21,35,38,11,25,15,33,5,3,2,0,0,0
8479393,2019,Noah Gregor,S.J,C,28,280.43,414,33,64,5,3,2,1,1,6,50,6,7,6,13,4,8,3,6,1,0,1,0,0,0
8481638,2019,Joakim Nygard,EDM,L,33,351.53,488,39,58,9,3,6,3,3,8,18,14,10,3,3,4,8,9,18,1,1,0,0,0,0
8479542,2019,Brandon Hagel,CHI,L,1,11.8,15,4,5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0
8478029,2019,Chase De Leo,ANA,C,1,14.98,23,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0
8477497,2019,Sean Monahan,CGY,C,70,1263.12,1555,166,277,48,22,26,13,13,22,65,43,36,549,496,11,25,12,27,15,7,8,0,0,0
8481515,2019,Danil Yurtaykin,S.J,L,4,51.6,66,2,8,0,0,0,0,0,2,3,2,0,0,0,0,0,2,4,0,0,0,0,0,0
8474563,2019,Drew Doughty,L.A,D,67,1728.58,1831,141,301,36,7,29,12,17,86,106,15,82,0,0,18,36,6,12,12,4,8,1,0,1
8478445,2019,Mathew Barzal,NYI,C,68,1355.93,1501,170,294,62,19,43,31,12,43,22,70,103,230,319,21,44,28,56,13,4,9,0,0,0
8477503,2019,Max Domi,MTL,C,71,1213.7,1518,179,322,45,17,28,21,7,14,32,42,64,383,404,16,35,16,35,9,1,8,0,0,0
8476400,2019,Logan Shaw,WPG,R,35,236.83,335,20,36,5,3,2,2,0,13,24,2,5,11,9,0,0,0,0,1,0,1,0,0,0
8480814,2019,Nicolas Beaudin,CHI,D,1,17.02,24,2,5,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8474068,2019,Kyle Turris,NSH,C,62,955.98,1135,88,161,31,9,22,13,9,25,18,21,29,246,272,11,22,8,16,10,2,8,0,0,0
8477845,2019,Trevor van Riemsdyk,CAR,D,49,726.32,966,58,113,8,1,7,2,5,36,21,13,17,0,0,5,10,4,8,0,0,0,0,0,0
8477529,2019,Colby Cave,EDM,C,11,107.45,151,5,12,1,1,0,0,0,3,17,3,1,36,41,2,4,1,2,0,0,0,0,0,0
8475218,2019,Mattias Ekholm,NSH,D,68,1587.07,1852,154,297,33,8,25,17,8,100,49,51,50,0,0,11,22,10,20,4,0,4,2,1,1
8478131,2019,Ondrej Kase,BOS,R,55,909.33,1190,144,250,24,7,17,11,6,17,13,41,30,6,23,7,14,20,40,2,0,2,1,1,0
8471724,2019,Kris Letang,PIT,D,61,1567.97,1762,176,339,43,15,28,14,14,92,101,31,80,0,0,20,38,10,20,12,6,6,0,0,0
8480208,2019,Drake Batherson,OTT,R,23,356.65,499,32,65,10,3,7,3,4,11,51,5,5,4,3,5,13,5,13,6,1,5,0,0,0
8480806,2019,Isac Lundestrom,ANA,C,15,208.12,291,10,21,4,0,4,3,1,8,5,4,2,65,74,0,0,2,4,1,0,1,0,0,0
8476410,2019,Josh Leivo,VAN,L,36,533.82,765,68,142,19,6,13,6,7,8,17,10,15,10,7,2,4,10,20,5,0,5,0,0,0
8468493,2019,Ron Hainsey,OTT,D,64,1321.93,1710,43,108,12,1,11,4,7,102,51,9,56,1,0,6,12,3,6,0,0,0,2,0,2
8476285,2019,Matthew Peca,OTT,C,14,146.15,223,7,22,2,0,2,1,1,4,15,0,1,43,36,0,0,1,2,0,0,0,0,0,0
8478067,2019,Oskar Lindblom,PHI,L,30,527.82,762,73,124,17,11,6,5,1,16,31,15,14,13,19,2,4,6,12,4,3,1,0,0,0
8476466,2019,Sven Baertschi,VAN,L,6,70.92,106,7,15,2,0,2,2,0,0,5,1,1,0,0,2,4,3,6,2,0,2,0,0,0
8476453,2019,Nikita Kucherov,T.B,R,68,1273.37,1453,209,384,82,32,50,27,23,19,37,30,59,0,1,19,38,19,38,22,4,18,0,0,0
8480001,2019,Urho Vaakanainen,BOS,D,5,83.85,110,2,9,0,0,0,0,0,3,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0
8476449,2019,Scott Harrington,CBJ,D,39,543.67,722,37,73,8,1,7,3,4,48,46,5,9,0,0,7,16,0,0,0,0,0,0,0,0
8476399,2019,Blake Coleman,T.B,C,66,1104.75,1365,201,306,33,22,11,5,6,46,190,48,21,47,101,23,46,19,38,2,1,1,4,3,1
8476850,2019,Ryan Murray,CBJ,D,27,539.08,707,32,64,9,2,7,4,3,50,12,6,15,0,0,2,4,3,6,2,0,2,0,0,0
8476922,2019,Boo Nieves,NYR,C,4,30.12,47,2,7,0,0,0,0,0,2,3,1,0,14,5,2,4,0,0,0,0,0,0,0,0
8478020,2019,Michael Amadio,L.A,C,68,884.83,1189,99,164,17,6,11,5,6,22,21,31,25,233,247,5,10,7,14,3,0,3,0,0,0
8481572,2019,Ville Heinola,WPG,D,8,144.5,177,10,18,5,1,4,0,4,5,3,3,15,0,0,2,4,1,2,1,0,1,0,0,0
8474571,2019,Mikkel Boedker,OTT,L,20,195.65,306,29,44,4,2,2,1,1,5,12,1,8,1,3,0,0,3,6,0,0,0,1,1,0
8474145,2019,Robert Bortuzzo,STL,D,41,536.73,792,36,64,6,2,4,2,2,42,62,2,10,0,0,8,21,7,17,0,0,0,0,0,0
8475166,2019,John Tavares,TOR,C,63,1227.18,1385,197,357,59,26,33,23,10,31,32,35,47,615,498,12,24,16,32,18,6,12,0,0,0
8476480,2019,Vladislav Namestnikov,COL,C,65,979.15,1412,98,168,30,17,13,8,5,47,108,25,28,22,25,20,45,12,27,4,2,2,5,4,1
8475784,2019,Jeff Skinner,BUF,L,59,972.75,1145,182,290,23,14,9,6,3,11,29,28,24,31,54,9,18,20,40,3,0,3,0,0,0
8476966,2019,Gemel Smith,T.B,C,3,27.52,37,1,1,1,1,0,0,0,2,1,1,0,13,7,2,4,1,2,0,0,0,0,0,0
8474056,2019,P.K. Subban,N.J,D,68,1502.97,1883,149,291,18,7,11,4,7,90,88,19,65,0,0,28,59,12,27,4,0,4,0,0,0
8479348,2019,Kale Clague,L.A,D,4,58.23,72,2,6,0,0,0,0,0,4,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8476874,2019,Olli Maatta,CHI,D,65,1196.47,1492,80,169,17,4,13,6,7,110,119,22,57,0,0,10,20,5,10,0,0,0,1,0,1
8477467,2019,Gustav Olofsson,MTL,D,3,24.32,32,2,6,0,0,0,0,0,6,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8477573,2019,Nathan Walker,STL,L,5,55.65,78,6,10,2,1,1,1,0,1,10,0,1,1,0,2,4,1,2,0,0,0,0,0,0
8477472,2019,Carl Dahlstrom,WPG,D,15,221.47,287,9,31,1,0,1,0,1,13,5,4,14,0,0,3,6,1,2,0,0,0,0,0,0
8480035,2019,Henri Jokiharju,BUF,D,69,1187.48,1523,78,152,16,4,12,6,6,62,74,7,30,0,0,16,32,2,4,2,1,1,0,0,0
8477454,2019,Adam Erne,DET,L,56,661.17,901,63,106,5,2,3,3,0,25,142,5,27,20,13,9,18,5,10,0,0,0,0,0,0
8479369,2019,Andrew Peeke,CBJ,D,22,303.55,389,23,53,3,1,2,1,1,21,25,3,8,0,0,2,4,1,2,0,0,0,0,0,0
8479314,2019,Matthew Tkachuk,CGY,L,69,1259.75,1495,188,323,62,23,39,22,17,22,122,40,86,0,4,22,54,30,72,18,5,13,0,0,0
8476882,2019,Teuvo Teravainen,CAR,L,68,1300.63,1572,183,317,61,15,46,30,16,29,18,44,44,26,27,4,8,5,10,18,4,14,1,0,1
8473991,2019,Karl Alzner,MTL,D,4,56.23,77,4,6,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8480003,2019,Jesper Boqvist,N.J,C,35,383.23,514,41,70,4,4,0,0,0,16,37,13,11,5,11,3,8,6,12,0,0,0,0,0,0
8471698,2019,T.J. Oshie,WSH,R,69,1257.17,1368,134,248,49,26,23,15,8,57,91,42,45,120,119,12,26,24,48,11,9,2,0,0,0
8477462,2019,Robert Hagg,PHI,D,49,758.77,1077,36,96,13,3,10,4,6,78,136,6,31,0,0,12,30,6,18,1,1,0,0,0,0
8480965,2019,Antti Suomela,S.J,C,20,193.27,283,18,29,6,1,5,2,3,5,27,6,4,51,42,2,4,2,4,0,0,0,0,0,0
8470600,2019,Ryan Suter,MIN,D,69,1697.6,1779,111,253,46,8,38,17,21,92,48,19,27,0,0,6,12,5,10,16,2,14,0,0,0
8470606,2019,Dustin Brown,L.A,R,66,1212.82,1539,167,289,35,17,18,12,6,15,143,28,35,7,9,11,22,15,30,5,1,4,0,0,0
8474569,2019,Colin Wilson,COL,C,9,113.62,150,12,20,4,0,4,1,3,2,8,1,3,3,4,0,0,0,0,0,0,0,0,0,0
8479982,2019,Conor Timmins,COL,D,2,20.82,34,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8478458,2019,Jack Roslovic,WPG,C,71,1058.55,1389,117,206,29,12,17,13,4,21,58,24,38,72,77,6,12,10,18,2,1,1,0,0,0
8471276,2019,David Krejci,BOS,C,61,1044.17,1209,83,163,43,13,30,14,16,32,37,30,37,373,364,9,23,8,19,11,2,9,0,0,0
8477451,2019,Ryan Hartman,MIN,R,69,844.08,1126,113,188,20,9,11,7,4,54,44,34,14,83,69,25,59,20,48,1,1,0,0,0,0
8471817,2019,Ryan Reaves,VGK,R,71,718.4,969,61,99,15,8,7,4,3,24,316,17,7,24,28,17,47,14,37,0,0,0,0,0,0
8474291,2019,Jay Beagle,VAN,C,55,684.38,1057,48,72,8,2,6,4,2,41,69,14,7,399,274,14,28,9,18,0,0,0,2,1,1
8471735,2019,Keith Yandle,FLA,D,68,1341.9,1486,127,270,44,5,39,19,20,51,18,24,63,0,1,10,20,4,8,20,1,19,0,0,0
8480822,2019,Martin Kaut,COL,R,9,91.23,130,13,25,3,2,1,1,0,0,9,2,0,1,0,1,2,1,2,1,1,0,0,0,0
8476438,2019,Brandon Saad,CHI,L,58,969.63,1240,140,214,33,21,12,8,4,19,36,40,25,22,35,8,16,11,20,2,2,0,2,2,0
8475181,2019,Nick Leddy,NYI,D,60,1268.38,1525,72,180,21,3,18,9,9,72,62,17,52,0,0,7,14,4,6,3,0,3,0,0,0
8476941,2019,Connor Carrick,N.J,D,29,417.88,564,25,51,5,1,4,1,3,39,27,5,12,0,0,7,17,2,7,0,0,0,0,0,0
8475160,2019,Kyle Clifford,TOR,L,69,772.35,1126,110,188,17,7,10,7,3,15,133,11,17,6,4,19,58,15,48,0,0,0,0,0,0
8475857,2019,Kevin Gravel,TOR,D,3,33.27,52,2,3,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8478398,2019,Kyle Connor,WPG,L,71,1496.5,1695,239,368,73,38,35,23,12,17,18,43,39,2,11,11,24,11,22,17,9,8,2,1,1
8476381,2019,Andrew Shaw,CHI,C,26,375.27,470,46,69,10,3,7,3,4,9,74,12,15,42,51,15,33,11,27,2,1,1,0,0,0
8479382,2019,Connor Bunnaman,PHI,C,21,192.18,313,17,21,2,1,1,0,1,2,29,0,4,36,58,1,2,3,6,0,0,0,0,0,0
8478099,2019,Kevin Labanc,S.J,R,70,1125.77,1396,176,304,33,14,19,9,10,24,46,33,33,2,11,18,38,17,34,6,3,3,0,0,0
8476448,2019,William Karlsson,VGK,C,63,1188.32,1393,138,252,46,15,31,19,12,38,40,54,36,492,453,3,6,6,12,7,2,5,4,1,3
8473986,2019,Alex Killorn,T.B,L,68,1210.45,1527,129,208,48,26,22,11,11,15,59,27,26,5,14,10,20,11,22,12,7,5,0,0,0
8475820,2019,Joonas Donskoi,COL,R,65,1048.73,1318,110,181,33,16,17,10,7,38,25,28,20,9,13,13,26,17,34,5,4,1,0,0,0
8478451,2019,Ethan Bear,EDM,D,71,1551.77,1830,99,180,21,5,16,7,9,106,59,44,84,0,0,15,31,11,25,1,1,0,0,0,0
8477456,2019,J.T. Compher,COL,L,67,1117.57,1434,106,178,31,11,20,12,8,60,36,22,21,340,372,9,18,20,40,5,1,4,3,0,3
8477504,2019,Josh Morrissey,WPG,D,65,1479.58,1755,120,258,30,5,25,11,14,58,34,22,46,0,0,12,24,6,12,11,1,10,0,0,0
8475220,2019,Marcus Foligno,MIN,L,59,859.68,1116,86,133,24,11,13,8,5,36,184,31,17,9,14,12,30,13,32,0,0,0,0,0,0
8474037,2019,James van Riemsdyk,PHI,L,66,977.13,1326,150,235,39,18,21,14,7,18,25,17,16,8,15,5,10,5,10,8,3,5,0,0,0
8479337,2019,Alex DeBrincat,CHI,L,70,1222.55,1365,207,362,43,18,25,19,6,19,58,41,37,7,14,6,15,17,37,13,9,4,0,0,0
8470619,2019,Brian Boyle,FLA,C,38,467.85,624,54,97,13,5,8,4,4,32,64,16,13,190,176,6,15,1,5,0,0,0,0,0,0
8475810,2019,Bryan Rust,PIT,R,55,1086.03,1451,151,244,55,27,28,15,13,34,71,29,37,2,8,10,20,11,22,12,6,6,2,1,1
8480865,2019,Noah Dobson,NYI,D,34,450.67,587,37,79,7,1,6,4,2,31,25,8,23,0,0,4,8,3,6,1,0,1,0,0,0
8477936,2019,Michael Dal Colle,NYI,L,53,627.42,847,59,82,10,4,6,4,2,21,81,10,18,5,2,6,12,6,12,0,0,0,0,0,0
8475179,2019,Dmitry Kulikov,WPG,D,51,1021.15,1240,54,141,10,2,8,3,5,77,104,16,55,0,0,16,32,5,10,0,0,0,0,0,0
8477887,2019,Patrick Brown,VGK,C,1,10.07,14,2,3,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8474709,2019,Matt Martin,NYI,L,55,570.6,816,49,94,8,5,3,3,0,25,242,11,17,3,4,7,20,7,20,0,0,0,0,0,0
8479364,2019,Tim Gettinger,NYR,L,2,16.77,29,3,5,1,0,1,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8479316,2019,Luke Kunin,MIN,C,63,973.03,1272,128,236,31,15,16,8,8,54,64,9,15,207,263,17,45,9,27,1,0,1,1,1,0
8479026,2019,Philippe Myers,PHI,D,50,850.13,1169,77,177,16,4,12,6,6,44,80,21,32,0,0,14,30,6,12,0,0,0,0,0,0
8475726,2019,Tyler Toffoli,VAN,R,68,1143.02,1547,203,350,43,24,19,11,8,15,48,35,34,4,11,10,20,10,20,10,5,5,0,0,0
8476913,2019,Devin Shore,ANA,C,46,526.73,742,50,80,11,5,6,4,2,14,52,12,8,47,53,4,8,4,8,2,0,2,0,0,0
8471743,2019,Vladimir Sobotka,BUF,C,16,228.87,299,23,32,3,1,2,1,1,7,26,3,3,39,31,2,4,3,6,0,0,0,0,0,0
8477934,2019,Leon Draisaitl,EDM,C,71,1603.12,1534,218,399,109,43,66,39,27,19,27,60,91,661,605,9,18,20,40,40,13,27,0,0,0
8477922,2019,Melker Karlsson,S.J,C,61,748.87,1115,56,96,12,6,6,2,4,39,38,26,11,14,17,10,20,4,10,0,0,0,0,0,0
